list-i-s,12,16,1,576,2213063,3842
list-i-s,12,32,1,1152,2524072,2191
list-d-s,12,2,1,72,1703746,23663
list-d-s,12,4,1,144,3624935,25173
list-d-s,12,8,1,288,2738405,9508
list-d-s,12,16,1,576,1864683,3237
list-d-s,12,32,1,1152,3120688,2708
list-id-s,12,2,1,72,2442497,33923
list-id-s,12,4,1,144,2116772,14699
list-id-s,12,8,1,288,2908868,10100
list-id-s,12,16,1,576,2871877,4985
list-id-s,12,32,1,1152,4042999,3509
list-il-s,12,2,1,72,2301811,31969
list-il-s,12,4,1,144,2551466,17718
list-il-s,12,8,1,288,2710729,9412
list-il-s,12,16,1,576,2838166,4927
list-il-s,12,32,1,1152,6756221,5864
list-dl-s,12,2,1,72,1797809,24969
list-dl-s,12,4,1,144,3226927,22409
list-dl-s,12,8,1,288,2300596,7988
list-dl-s,12,16,1,576,2444088,4243
list-dl-s,12,32,1,1152,3966715,3443
list-i-s,32,2,1,192,3990676,20784
list-i-s,32,4,1,384,2912111,7583
list-i-s,32,8,1,768,4784164,6229
list-i-s,32,16,1,1536,3931349,2559
list-i-s,32,32,1,3072,11097189,3612
list-d-s,32,2,1,192,4477649,23321
list-d-s,32,4,1,384,4353237,11336
list-d-s,32,8,1,768,4246289,5529
list-d-s,32,16,1,1536,4039657,2629
list-d-s,32,32,1,3072,5205418,1694
list-id-s,32,2,1,192,3025562,15758
list-id-s,32,4,1,384,3969438,10337
list-id-s,32,8,1,768,2121537,2762
list-id-s,32,16,1,1536,4660312,3034
list-id-s,32,32,1,3072,12444174,4050
list-il-s,32,2,1,192,2502176,13032
list-il-s,32,4,1,384,4633413,12066
list-il-s,32,8,1,768,4902388,6383
list-il-s,32,16,1,1536,5377682,3501
list-il-s,32,32,1,3072,54533111,17751
list-dl-s,32,2,1,192,4610169,24011
list-dl-s,32,4,1,384,3158021,8224
list-dl-s,32,8,1,768,3047753,3968
list-dl-s,32,16,1,1536,5332929,3471
list-dl-s,32,32,1,3072,11112104,3617
list-none-none,1,1000,1,3000,9310895,3103
list-none-m,1,1000,1,3000,9271390,3090
list-none-m,2,1000,1,6000,16403456,2733
list-none-m,4,1000,1,12000,32101361,2675
list-none-m,8,1000,1,24000,66076189,2753
list-none-m,12,1000,1,36000,101140465,2809
list-none-m,16,1000,1,48000,138229478,2879
list-none-m,24,1000,1,72000,199894795,2776
list-none-s,1,1000,1,3000,9196048,3065
list-none-s,2,1000,1,6000,14385231,2397
list-none-s,4,1000,1,12000,46839853,3903
list-none-s,8,1000,1,24000,148932880,6205
list-none-s,12,1000,1,36000,336296668,9341
list-none-s,16,1000,1,48000,484563006,10095
list-none-s,24,1000,1,72000,976203043,13558
